ID_EXT;МАРКА;МОДЕЛЬ;ГОД;ЗАПЧАСТЬ;ВЕРСИЯ;ТОПЛИВО;ОБЪЕМ;ТИП ДВИГАТЕЛЯ;КОРОБКА;ТИП КУЗОВА;R ДИАМЕТР;J ШИРИНА;КОЛ ОТВЕРСТИЙ;ET ВЫЛЕТ;DIA;PCD;НОМЕР;ОПИСАНИЕ;НОВАЯ;ПОД ЗАКАЗ;СКЛАДСКАЯ ИНФОРМАЦИЯ;ЦЕНА;ВАЛЮТА;СКИДКА;АДРЕС;ТЕЛЕФОНЫ;EMAIL;ИМЯ;ФОТО
004423;BMW;1-Series;2007;Двигатель;;бензин;1.6;i;МКПП;Х/б;;;;;;;N45B16O2 (N45B16A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;800;USD;;;;;;https://bas.avax.by/zap_images/004423/004423-dvigatel-BMW-1-Series-3.jpeg,https://bas.avax.by/zap_images/004423/004423-dvigatel-BMW-1-Series-2.jpeg,https://bas.avax.by/zap_images/004423/004423-dvigatel-BMW-1-Series-1.jpeg,https://bas.avax.by/zap_images/004423/004423-dvigatel-BMW-1-Series.jpeg,https://bas.avax.by/zap_images/004423/004423-dvigatel-BMW-1-Series-4.jpeg
001084;BMW;1-Series;2005;Двигатель;;бензин;2.0;i;АКПП;Х/б;;;;;;;N46 (N46B20B);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;800;USD;;;;;;https://bas.avax.by/zap_images/001084/001084-dvigatel-BMW-1-Series-4.jpeg,https://bas.avax.by/zap_images/001084/001084-dvigatel-BMW-1-Series-3.jpeg,https://bas.avax.by/zap_images/001084/001084-dvigatel-BMW-1-Series-2.jpeg,https://bas.avax.by/zap_images/001084/001084-dvigatel-BMW-1-Series-1.jpeg,https://bas.avax.by/zap_images/001084/001084-dvigatel-BMW-1-Series.jpeg
002324;BMW;1-Series;2004;Двигатель;;бензин;2.0;i;АКПП;Х/б;;;;;;;N46 (N46B20B);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;850;USD;;;;;;https://bas.avax.by/zap_images/002324/002324-dvigatel-BMW-1-Series-4.jpeg,https://bas.avax.by/zap_images/002324/002324-dvigatel-BMW-1-Series-3.jpeg,https://bas.avax.by/zap_images/002324/002324-dvigatel-BMW-1-Series-2.jpeg,https://bas.avax.by/zap_images/002324/002324-dvigatel-BMW-1-Series-1.jpeg,https://bas.avax.by/zap_images/002324/002324-dvigatel-BMW-1-Series.jpeg
004983;BMW;1-Series;2007;Двигатель;;дизель;2.0;D;МКПП.;Х/б;;;;;;;N47D20O0 (N47D20A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1300;USD;;;;;;https://bas.avax.by/zap_images/004983/004983-dvigatel-BMW-1-Series-4.jpeg,https://bas.avax.by/zap_images/004983/004983-dvigatel-BMW-1-Series-3.jpeg,https://bas.avax.by/zap_images/004983/004983-dvigatel-BMW-1-Series-2.jpeg,https://bas.avax.by/zap_images/004983/004983-dvigatel-BMW-1-Series-1.jpeg,https://bas.avax.by/zap_images/004983/004983-dvigatel-BMW-1-Series.jpeg
002080;BMW;1-Series;2007;Двигатель;;дизель;2.0;D;МКПП;Х/б;;;;;;;N47D20O0 (N47D20A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1250;USD;;;;;;https://bas.avax.by/zap_images/002080/002080-dvigatel-BMW-1-Series-4.jpeg,https://bas.avax.by/zap_images/002080/002080-dvigatel-BMW-1-Series-3.jpeg,https://bas.avax.by/zap_images/002080/002080-dvigatel-BMW-1-Series-2.jpeg,https://bas.avax.by/zap_images/002080/002080-dvigatel-BMW-1-Series-1.jpeg,https://bas.avax.by/zap_images/002080/002080-dvigatel-BMW-1-Series.jpeg
001415;BMW;3-Series;2003;Двигатель;;бензин;1.8;i;МКПП;Седан;;;;;;;N42B18;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;550;USD;;;;;;https://bas.avax.by/zap_images/001415/001415-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/001415/001415-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/001415/001415-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/001415/001415-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/001415/001415-dvigatel-BMW-3-Series.jpeg
004482;BMW;3-Series;2010;Двигатель;;бензин;2.0;i;МКПП;Седан;;;;;;;N43 B20 (N43B20A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;950;USD;;;;;;https://bas.avax.by/zap_images/004482/004482-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/004482/004482-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/004482/004482-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/004482/004482-dvigatel-BMW-3-Series.jpeg,https://bas.avax.by/zap_images/004482/004482-dvigatel-BMW-3-Series-1.jpeg
002665;BMW;3-Series;2007;Двигатель;;бензин;2.0;i;МКПП;Универсал;;;;;;;N43B20O0 (N43B20A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1000;USD;;;;;;https://bas.avax.by/zap_images/002665/002665-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/002665/002665-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/002665/002665-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/002665/002665-dvigatel-BMW-3-Series.jpeg,https://bas.avax.by/zap_images/002665/002665-dvigatel-BMW-3-Series-1.jpeg
003210;BMW;3-Series;2007;Двигатель;;бензин;2.0;i;МКПП;Седан;;;;;;;N43B20O0 (N43B20A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1000;USD;;;;;;https://bas.avax.by/zap_images/003210/003210-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/003210/003210-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/003210/003210-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/003210/003210-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/003210/003210-dvigatel-BMW-3-Series.jpeg
003970;BMW;3-Series;2009;Двигатель;;бензин;2.0;i;МКПП;Седан;;;;;;;N43B20U0 (N43B20A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1000;USD;;;;;;https://bas.avax.by/zap_images/003970/003970-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/003970/003970-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/003970/003970-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/003970/003970-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/003970/003970-dvigatel-BMW-3-Series.jpeg
002814;BMW;3-Series;2004;Двигатель;;бензин;1.8;i;МКПП;Универсал;;;;;;;N46B18O0 (N46B18A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/002814/002814-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/002814/002814-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/002814/002814-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/002814/002814-dvigatel-BMW-3-Series.jpeg,https://bas.avax.by/zap_images/002814/002814-dvigatel-BMW-3-Series-1.jpeg
001141;BMW;3-Series;2004;Двигатель;;бензин;1.8;i;МКПП;Универсал;;;;;;;N46B18O0 (N46B18A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/001141/001141-dvigatel-BMW-3-Series-5.jpeg,https://bas.avax.by/zap_images/001141/001141-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/001141/001141-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/001141/001141-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/001141/001141-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/001141/001141-dvigatel-BMW-3-Series.jpeg
000639;BMW;3-Series;2006;Двигатель;;бензин;2.0;i;МКПП;Седан;;;;;;;N46B20 (N46B20A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;750;USD;;;;;;https://bas.avax.by/zap_images/000639/000639-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/000639/000639-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/000639/000639-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/000639/000639-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/000639/000639-dvigatel-BMW-3-Series.jpeg
002637;BMW;3-Series;2006;Двигатель;;бензин;2.0;i;МКПП;Седан;;;;;;;N46B20 (N46B20A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;850;USD;;;;;;https://bas.avax.by/zap_images/002637/002637-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/002637/002637-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/002637/002637-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/002637/002637-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/002637/002637-dvigatel-BMW-3-Series.jpeg
003287;BMW;3-Series;2005;Двигатель;;бензин;2.0;i;МКПП;Седан;;;;;;;N46B20 (N46B20A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;800;USD;;;;;;https://bas.avax.by/zap_images/003287/003287-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/003287/003287-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/003287/003287-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/003287/003287-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/003287/003287-dvigatel-BMW-3-Series.jpeg
001919;BMW;3-Series;2006;Двигатель;;бензин;2.0;i;МКПП;Седан;;;;;;;N46B20 (N46B20B);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;850;USD;;;;;;https://bas.avax.by/zap_images/001919/001919-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/001919/001919-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/001919/001919-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/001919/001919-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/001919/001919-dvigatel-BMW-3-Series.jpeg
002628;BMW;3-Series;2005;Двигатель;;бензин;2.0;i;МКПП;Седан;;;;;;;N46B20 (N46B20B);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;850;USD;;;;;;https://bas.avax.by/zap_images/002628/002628-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/002628/002628-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/002628/002628-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/002628/002628-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/002628/002628-dvigatel-BMW-3-Series.jpeg
002924;BMW;3-Series;2006;Двигатель;;бензин;2.0;i;МКПП;Седан;;;;;;;N46B20 (N46B20B);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;850;USD;;;;;;https://bas.avax.by/zap_images/002924/002924-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/002924/002924-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/002924/002924-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/002924/002924-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/002924/002924-dvigatel-BMW-3-Series.jpeg
004990;BMW;3-Series;2009;Двигатель;;дизель;2.0;D;МКПП;Седан;;;;;;;N47D20O0 (N47D20C);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1200;USD;;;;;;https://bas.avax.by/zap_images/004990/004990-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/004990/004990-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/004990/004990-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/004990/004990-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/004990/004990-dvigatel-BMW-3-Series.jpeg
003730;BMW;3-Series;2010;Двигатель;;бензин;3.0;i;МКПП;Седан;;;;;;;N53B30U0 (N53B30A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2350;USD;;;;;;https://bas.avax.by/zap_images/003730/003730-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/003730/003730-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/003730/003730-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/003730/003730-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/003730/003730-dvigatel-BMW-3-Series.jpeg
003400;BMW;3-Series;2009;Двигатель;;бензин;3.0;Ti;;Седан;;;;;;;N55B30A;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;5550;USD;;;;;;https://bas.avax.by/zap_images/003400/003400-dvigatel-BMW-3-Series-6.jpeg,https://bas.avax.by/zap_images/003400/003400-dvigatel-BMW-3-Series-5.jpeg,https://bas.avax.by/zap_images/003400/003400-dvigatel-BMW-3-Series-4.jpeg,https://bas.avax.by/zap_images/003400/003400-dvigatel-BMW-3-Series-3.jpeg,https://bas.avax.by/zap_images/003400/003400-dvigatel-BMW-3-Series-2.jpeg,https://bas.avax.by/zap_images/003400/003400-dvigatel-BMW-3-Series-1.jpeg,https://bas.avax.by/zap_images/003400/003400-dvigatel-BMW-3-Series.jpeg
004975;BMW;5-Series;2016;Двигатель;;дизель;2.0;D;АКПП;Седан;;;;;;;B47D20O0 (B47D20A);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;3550;USD;;;;;;https://bas.avax.by/zap_images/004975/004975-dvigatel-BMW-5-Series-5.jpeg,https://bas.avax.by/zap_images/004975/004975-dvigatel-BMW-5-Series-4.jpeg,https://bas.avax.by/zap_images/004975/004975-dvigatel-BMW-5-Series-3.jpeg,https://bas.avax.by/zap_images/004975/004975-dvigatel-BMW-5-Series-2.jpeg,https://bas.avax.by/zap_images/004975/004975-dvigatel-BMW-5-Series-1.jpeg,https://bas.avax.by/zap_images/004975/004975-dvigatel-BMW-5-Series.jpeg
000758;BMW;5-Series;2003;Двигатель;;дизель;2.5;D;АКПП;Седан;;;;;;;M57D25O0 (256D1);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;750;USD;;;;;;https://bas.avax.by/zap_images/000758/000758-dvigatel-BMW-5-Series-4.jpeg,https://bas.avax.by/zap_images/000758/000758-dvigatel-BMW-5-Series-3.jpeg,https://bas.avax.by/zap_images/000758/000758-dvigatel-BMW-5-Series-2.jpeg,https://bas.avax.by/zap_images/000758/000758-dvigatel-BMW-5-Series-1.jpeg,https://bas.avax.by/zap_images/000758/000758-dvigatel-BMW-5-Series.jpeg
002489;BMW;5-Series;2002;Двигатель;;дизель;2.5;D;АКПП;Седан;;;;;;;M57D25O0 (256D1);Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;750;USD;;;;;;https://bas.avax.by/zap_images/002489/002489-dvigatel-BMW-5-Series-4.jpeg,https://bas.avax.by/zap_images/002489/002489-dvigatel-BMW-5-Series-3.jpeg,https://bas.avax.by/zap_images/002489/002489-dvigatel-BMW-5-Series-2.jpeg,https://bas.avax.by/zap_images/002489/002489-dvigatel-BMW-5-Series-1.jpeg,https://bas.avax.by/zap_images/002489/002489-dvigatel-BMW-5-Series.jpeg
000832;BMW;5-Series;2011;Двигатель;;бензин;2.5;i;АКПП;Седан;;;;;;;N52B25;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1750;USD;;;;;;https://bas.avax.by/zap_images/000832/000832-dvigatel-BMW-5-Series-4.jpeg,https://bas.avax.by/zap_images/000832/000832-dvigatel-BMW-5-Series-3.jpeg,https://bas.avax.by/zap_images/000832/000832-dvigatel-BMW-5-Series-2.jpeg,https://bas.avax.by/zap_images/000832/000832-dvigatel-BMW-5-Series-1.jpeg,https://bas.avax.by/zap_images/000832/000832-dvigatel-BMW-5-Series.jpeg
